Date,GS3,GS1,GS10,GS5,GS3M,GS6M
1998-03-01,5.570000171661377,5.389999866485596,5.650000095367432,5.610000133514404,5.159999847412109,5.25
1998-04-01,5.579999923706055,5.380000114440918,5.639999866485596,5.610000133514404,5.079999923706055,5.260000228881836
1998-05-01,5.610000133514404,5.440000057220459,5.650000095367432,5.630000114440918,5.139999866485596,5.360000133514404
1998-06-01,5.519999980926514,5.409999847412109,5.5,5.519999980926514,5.119999885559082,5.320000171661377
1998-07-01,5.46999979019165,5.360000133514404,5.460000038146973,5.460000038146973,5.090000152587891,5.230000019073486
1998-08-01,5.239999771118164,5.210000038146973,5.340000152587891,5.269999980926514,5.039999961853027,5.150000095367432
1998-09-01,4.619999885559082,4.710000038146973,4.809999942779541,4.619999885559082,4.739999771118164,4.809999942779541
1998-10-01,4.179999828338623,4.119999885559082,4.53000020980835,4.179999828338623,4.070000171661377,4.199999809265137
1998-11-01,4.570000171661377,4.53000020980835,4.829999923706055,4.539999961853027,4.53000020980835,4.590000152587891
1998-12-01,4.480000019073486,4.519999980926514,4.650000095367432,4.449999809265137,4.5,4.570000171661377
1999-01-01,4.610000133514404,4.510000228881836,4.71999979019165,4.599999904632568,4.449999809265137,4.489999771118164
1999-02-01,4.900000095367432,4.699999809265137,5.0,4.909999847412109,4.559999942779541,4.610000133514404
1999-03-01,5.110000133514404,4.78000020980835,5.230000019073486,5.139999866485596,4.570000171661377,4.650000095367432
1999-04-01,5.03000020980835,4.690000057220459,5.179999828338623,5.079999923706055,4.409999847412109,4.539999961853027
1999-05-01,5.329999923706055,4.849999904632568,5.539999961853027,5.440000057220459,4.630000114440918,4.75
1999-06-01,5.699999809265137,5.099999904632568,5.900000095367432,5.809999942779541,4.71999979019165,5.03000020980835
1999-07-01,5.619999885559082,5.03000020980835,5.789999961853027,5.679999828338623,4.690000057220459,4.75
1999-08-01,5.769999980926514,5.199999809265137,5.940000057220459,5.840000152587891,4.869999885559082,5.090000152587891
1999-09-01,5.75,5.25,5.920000076293945,5.800000190734863,4.820000171661377,5.079999923706055
1999-10-01,5.940000057220459,5.429999828338623,6.110000133514404,6.03000020980835,5.019999980926514,5.199999809265137
1999-11-01,5.920000076293945,5.550000190734863,6.03000020980835,5.96999979019165,5.230000019073486,5.429999828338623
1999-12-01,6.139999866485596,5.840000152587891,6.28000020980835,6.190000057220459,5.360000133514404,5.679999828338623
2000-01-01,6.489999771118164,6.119999885559082,6.659999847412109,6.579999923706055,5.5,5.760000228881836
2000-02-01,6.650000095367432,6.21999979019165,6.519999980926514,6.679999828338623,5.730000019073486,6.0
2000-03-01,6.53000020980835,6.21999979019165,6.260000228881836,6.5,5.860000133514404,6.110000133514404
2000-04-01,6.360000133514404,6.150000095367432,5.989999771118164,6.260000228881836,5.820000171661377,6.070000171661377
2000-05-01,6.769999980926514,6.329999923706055,6.440000057220459,6.690000057220459,5.989999771118164,6.389999866485596
2000-06-01,6.429999828338623,6.170000076293945,6.099999904632568,6.300000190734863,5.860000133514404,6.239999771118164
2000-07-01,6.28000020980835,6.079999923706055,6.050000190734863,6.179999828338623,6.139999866485596,6.269999980926514
2000-08-01,6.170000076293945,6.179999828338623,5.829999923706055,6.059999942779541,6.28000020980835,6.349999904632568
2000-09-01,6.019999980926514,6.130000114440918,5.800000190734863,5.929999828338623,6.179999828338623,6.25
2000-10-01,5.849999904632568,6.010000228881836,5.739999771118164,5.78000020980835,6.289999961853027,6.320000171661377
2000-11-01,5.789999961853027,6.090000152587891,5.71999979019165,5.699999809265137,6.360000133514404,6.340000152587891
2000-12-01,5.260000228881836,5.599999904632568,5.239999771118164,5.170000076293945,5.940000057220459,5.920000076293945
2001-01-01,4.769999980926514,4.809999942779541,5.159999847412109,4.860000133514404,5.289999961853027,5.150000095367432
2001-02-01,4.710000038146973,4.679999828338623,5.099999904632568,4.889999866485596,5.010000228881836,4.889999866485596
2001-03-01,4.429999828338623,4.300000190734863,4.889999866485596,4.639999866485596,4.539999961853027,4.440000057220459
2001-04-01,4.420000076293945,3.9800000190734863,5.139999866485596,4.760000228881836,3.9700000286102295,3.990000009536743
2001-05-01,4.510000228881836,3.7799999713897705,5.389999866485596,4.929999828338623,3.700000047683716,3.740000009536743
2001-06-01,4.349999904632568,3.5799999237060547,5.28000020980835,4.809999942779541,3.569999933242798,3.559999942779541
2001-07-01,4.309999942779541,3.619999885559082,5.239999771118164,4.760000228881836,3.5899999141693115,3.559999942779541
2001-08-01,4.039999961853027,3.4700000286102295,4.96999979019165,4.570000171661377,3.440000057220459,3.390000104904175
2001-09-01,3.450000047683716,2.819999933242798,4.730000019073486,4.119999885559082,2.690000057220459,2.7100000381469727
2001-10-01,3.140000104904175,2.3299999237060547,4.570000171661377,3.9100000858306885,2.200000047683716,2.1700000762939453
2001-11-01,3.2200000286102295,2.180000066757202,4.650000095367432,3.9700000286102295,1.909999966621399,1.9199999570846558
2001-12-01,3.619999885559082,2.2200000286102295,5.090000152587891,4.389999866485596,1.7200000286102295,1.8200000524520874
2002-01-01,3.559999942779541,2.1600000858306885,5.039999961853027,4.340000152587891,1.6799999475479126,1.7699999809265137
2002-02-01,3.549999952316284,2.2300000190734863,4.909999847412109,4.300000190734863,1.7599999904632568,1.8600000143051147
2002-03-01,4.139999866485596,2.569999933242798,5.28000020980835,4.739999771118164,1.8300000429153442,2.059999942779541
2002-04-01,4.010000228881836,2.4800000190734863,5.210000038146973,4.650000095367432,1.75,1.9800000190734863
2002-05-01,3.799999952316284,2.3499999046325684,5.159999847412109,4.489999771118164,1.7599999904632568,1.909999966621399
2002-06-01,3.490000009536743,2.200000047683716,4.929999828338623,4.190000057220459,1.7300000190734863,1.8300000429153442
2002-07-01,3.009999990463257,1.9600000381469727,4.650000095367432,3.809999942779541,1.7100000381469727,1.7400000095367432
2002-08-01,2.5199999809265137,1.7599999904632568,4.260000228881836,3.2899999618530273,1.649999976158142,1.6399999856948853
2002-09-01,2.319999933242798,1.7200000286102295,3.869999885559082,2.940000057220459,1.659999966621399,1.6399999856948853
2002-10-01,2.25,1.649999976158142,3.940000057220459,2.950000047683716,1.6100000143051147,1.590000033378601
2002-11-01,2.319999933242798,1.4900000095367432,4.050000190734863,3.049999952316284,1.25,1.2999999523162842
2002-12-01,2.2300000190734863,1.4500000476837158,4.03000020980835,3.0299999713897705,1.2100000381469727,1.2699999809265137
2003-01-01,2.180000066757202,1.3600000143051147,4.050000190734863,3.049999952316284,1.190000057220459,1.2200000286102295
2003-02-01,2.049999952316284,1.2999999523162842,3.9000000953674316,2.9000000953674316,1.190000057220459,1.2000000476837158
2003-03-01,1.9800000190734863,1.2400000095367432,3.809999942779541,2.7799999713897705,1.149999976158142,1.159999966621399
2003-04-01,2.059999942779541,1.2699999809265137,3.9600000381469727,2.930000066757202,1.149999976158142,1.1699999570846558
