Date,SANDP,FORD,GE,MICROSOFT,ORACLE,USTB3M,FORDRET,GERET,MSOFTRET,PORTRET,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
2004-10-01,1130.2,11.72,25.33,24.28,12.21,1.72,-6.53907496012758,1.6044925792218154,1.1666666666666714,-3.9518485730132875,,0.93,11.5,0.59,0,0.41,,
2004-11-01,1173.82,12.75,26.25,25.93,12.28,1.99,8.788395904436856,3.632056849585479,6.795716639209219,8.119347728966526,,0.97,12,0.63,0,0.37,,
2004-12-01,1211.92,13.17,27.26,25.85,13.23,2.22,3.294117647058823,3.8476190476190535,-0.30852294639413147,2.0845200173822303,,1.01,12.5,0.67,0,0.33,,
2005-01-01,1181.27,11.94,26.98,25.42,13.28,2.32,-9.339407744874718,-1.0271460014673555,-1.6634429400386834,-6.762179017067717,,1.04,13,0.71,0,0.29,,
2005-02-01,1203.6,11.47,26.45,24.41,12.49,2.5,-3.9363484087102085,-1.964418087472206,-3.9732494099134597,-3.9487380330511046,,1.07,13.5,0.75,0,0.25,,
2005-03-01,1180.59,10.27,27.1,23.45,12.03,2.75,-10.46207497820402,2.4574669187145637,-3.9328144203195445,-8.269855718611351,,1.11,14,0.78,0,0.22,,
2005-04-01,1156.85,8.35,27.2,24.55,11.15,2.82,-18.6952288218111,0.3690036900368925,4.690831556503205,-10.843287317435204,,1.14,14.5,0.82,0,0.18,,
2005-05-01,1191.5,9.14,27.41,25.11,12.34,2.88,9.461077844311388,0.7720588235294149,2.281059063136451,7.050364515170071,,1.17,15,0.85,0,0.15,,
2005-06-01,1191.33,9.38,26.2,24.18,12.73,2.99,2.625820568927792,-4.4144472820138665,-3.703703703703703,0.5006633797624296,,1.2,15.5,0.89,0,0.11,,
2005-07-01,1234.18,9.93,26.08,24.93,13.09,3.14,5.863539445628986,-0.45801526717557633,3.101736972704715,4.936255794033232,,1.24,16,0.92,0,0.08,,
2005-08-01,1220.33,9.22,25.41,26.73,12.53,3.48,-7.150050352467263,-2.5690184049079687,7.220216606498197,-2.3251891428941893,,1.27,16.5,0.96,0,0.04,,
2005-09-01,1228.81,9.12,25.62,25.12,11.96,3.51,-1.0845986984815772,0.8264462809917389,-6.023194912083799,-2.742747525416747,,1.3,17,0.99,0,0.01,,
2005-10-01,1207.01,7.79,25.81,25.09,12.23,3.61,-14.583333333333325,0.74160811865729,-0.11942675159236121,-9.727032333191383,,1.31,17.2,1,0,0,,
2005-11-01,1249.48,7.61,27.18,27.1,12.15,3.96,-2.3106546854942196,5.308020147229761,8.011159824631335,1.1549261965117856,,0.31,6.5,0,0.51,0.49,,
2005-12-01,1248.29,7.23,26.87,25.61,11.77,3.97,-4.9934296977660955,-1.140544518027957,-5.498154981549822,-5.162892759946686,,0.28,7,0,0.72,0.28,,
2006-01-01,1280.08,8.13,25.1,27.56,12.12,4.19,12.448132780082991,-6.587272050614065,7.614213197969541,10.825129453246122,,0.26,7.5,0,0.85,0.15,,
2006-02-01,1280.66,7.55,25.38,26.4,11.98,4.48,-7.134071340713419,1.115537848605568,-4.2089985486211905,-6.151969178655921,,0.24,8,0,0.96,0.04,,
2006-03-01,1294.87,7.54,26.86,26.73,13.2,4.62,-0.132450331125825,5.831363278171791,1.250000000000007,0.3317116079569456,,0.24,8.18,0,1,0,,
2006-04-01,1310.61,6.67,26.71,23.73,14.07,4.68,-11.53846153846154,-0.5584512285926976,-11.22334455667789,-11.4326600452654,,,,,,,,
2006-05-01,1270.09,6.88,26.46,22.34,13.71,4.82,3.1484257871064463,-0.9359790340696368,-5.857564264643913,0.12463700304480829,,Statistics for tangency point calculation,,,,,,
2006-06-01,1270.2,6.66,25.64,22.98,13.97,4.84,-3.1976744186046475,-3.0990173847316713,2.8648164726947205,-1.1621745062963926,,Av risk-free ,0.13708641975308639,,,,,
2006-07-01,1276.66,6.45,25.43,23.73,14.44,5.03,-3.1531531531531525,-0.8190327613104558,3.2637075718015667,-0.9986724822320698,,Risk-premium,0.8620239909773204,,,,,
2006-08-01,1303.82,8.1,26.5,25.44,15.1,5.1,25.5813953488372,4.207628784899726,7.206068268015174,19.411822918579546,,Sharpe ratio,0.0694483688035746,,,,,
2006-09-01,1335.85,7.83,27.66,27.07,17.11,5.06,-3.333333333333328,4.3773584905660385,6.407232704402511,-0.06290840880291304,,,,,,,,
2006-10-01,1377.94,8.01,27.51,28.42,17.81,4.92,2.29885057471264,-0.5422993492407757,4.987070557813082,3.2014286796495472,,Points to plot for CML,,,,,,
2006-11-01,1400.63,7.86,27.64,29.16,18.37,5.08,-1.872659176029956,0.4725554343874918,2.603800140745948,-0.36967422972253283,,Mean,Std Dev,,,,,
2006-12-01,1418.3,7.27,29.37,29.66,16.53,5.04,-7.506361323155225,6.259044862518092,1.7146776406035664,-4.410369207264526,,1,12.41,,,,,
2007-01-01,1438.24,7.86,28.46,30.65,16.55,5.05,8.115543328748291,-3.098399727613211,3.3378287255562995,6.511410995982541,,0.14,0,,,,,
2007-02-01,1406.82,7.65,27.77,28.08,15.84,5.13,-2.671755725190839,-2.424455375966273,-8.384991843393149,-4.589992276158202,,0.206534788556661,1,,,,,
2007-03-01,1420.86,7.63,28.13,27.78,17.48,5.15,-0.26143790849673804,1.2963629816348556,-1.0683760683760584,-0.5323698708077775,,0.2759831573602356,2,,,,,
2007-04-01,1482.37,7.78,29.33,29.84,18.13,5.05,1.9659239842726128,4.265908282971914,7.415406767458599,3.795604543994326,,0.34543152616381023,3,,,,,
2007-05-01,1530.62,8.07,29.9,30.69,18.69,4.9,3.7275064267352187,1.943402659393114,2.8485254691689055,3.4323858741229927,,0.4148798949673848,4,,,,,
2007-06-01,1504.66,9.11,30.67,29.47,19.01,4.79,12.88723667905823,2.575250836120412,-3.975236233300757,7.2256096762586415,,0.48432826377095944,5,,,,,
2007-07-01,1455.18,8.23,31.06,28.99,18.44,4.95,-9.659714599341372,1.2716009129442354,-1.6287750254496114,-6.9633020040053415,,0.553776632574534,6,,,,,
2007-08-01,1473.96,7.56,31.15,28.73,19.56,4.89,-8.140947752126376,0.28976175144880834,-0.8968609865470784,-5.708723400704761,,0.6232250013781087,7,,,,,
2007-09-01,1527.29,8.21,33.4,29.46,20.88,4.47,8.597883597883616,7.223113964686998,2.54089801601114,6.564232110101944,,0.6926733701816832,8,,,,,
2007-10-01,1545.79,8.58,33.21,36.81,21.38,3.92,4.506699147381233,-0.5688622754490951,24.949083503054993,11.370292397981109,,0.7621217389852579,9,,,,,
2007-11-01,1479.63,7.27,30.89,33.6,19.46,3.81,-15.268065268065275,-6.985847636254141,-8.720456397718014,-13.069685506283214,,0.8315701077888324,10,,,,,
2007-12-01,1467.97,6.51,30.16,35.6,21.77,3.06,-10.453920220082528,-2.3632243444480427,5.9523809523809526,-4.945454278174166,,0.901018476592407,11,,,,,
2008-01-01,1378.6,6.42,28.77,32.6,19.82,3.26,-1.3824884792626706,-4.608753315649869,-8.42696629213483,-3.747693512549814,,0.9704668453959817,12,,,,,
2008-02-01,1330.45,6.32,27.21,27.2,18.13,2.1,-1.5576323987538885,-5.422314911366002,-16.564417177914116,-6.596206418856462,,1.0399152141995562,13,,,,,
2008-03-01,1326.41,5.53,30.39,28.38,18.86,1.7,-12.5,11.686879823594266,4.338235294117646,-6.846510851869294,,1.1093635830031308,14,,,,,
2008-04-01,1385.97,7.99,26.85,28.52,20.1,1.4,44.48462929475588,-11.648568608094765,0.49330514446793716,29.714407276155338,,1.1788119518067055,15,,,,,
2008-05-01,1399.62,6.58,25.22,28.32,22.02,1.45,-17.647058823529413,-6.070763500931108,-0.7012622720897591,-11.957455653328845,,1.24826032061028,16,,,,,
2008-06-01,1276.69,4.65,22.16,27.51,20.25,1.85,-29.331306990881455,-12.133227597145119,-2.860169491525419,-20.443541380219976,,1.3177086894138546,17,,,,,
2008-07-01,1269.42,4.64,23.49,25.72,20.76,1.87,-0.2150537634408747,6.001805054151617,-6.506724827335525,-2.3275016216652187,,1.3871570582174293,18,,,,,
2008-08-01,1287.83,4.31,23.33,27.29,21.15,1.66,-7.112068965517244,-0.6811409110259692,6.104199066874029,-2.6746664352168628,,1.4566054270210038,19,,,,,
2008-09-01,1164.17,5.03,21.45,26.69,19.58,1.72,16.70533642691417,-8.058294042005997,-2.198607548552576,10.358279252846305,,1.5260537958245786,20,,,,,
2008-10-01,968.67,2.12,16.41,22.33,17.64,0.85,-57.85288270377733,-23.496503496503493,-16.335706257025112,-43.913363365623255,,,,,,,,
2008-11-01,888.61,2.6,14.45,20.22,15.51,0.49,22.641509433962263,-11.943936624009755,-9.449171518137033,11.866964872145989,,,,,,,,
2008-12-01,902.99,2.22,13.89,19.44,17.1,0.07,-14.61538461538461,-3.8754325259515485,-3.8575667655786234,-11.003414274722374,,,,,,,,
2009-01-01,823.09,1.81,10.4,17.1,16.23,0.08,-18.468468468468473,-25.125989920806333,-12.037037037037036,-16.30909563815492,,,,,,,,
2009-02-01,729.57,1.93,7.51,16.15,14.98,0.27,6.62983425414364,-27.788461538461544,-5.555555555555571,2.5385522491378456,,,,,,,,
2009-03-01,793.59,2.54,8.92,18.37,17.42,0.28,31.606217616580317,18.77496671105193,13.746130030959767,25.609638427237133,,,,,,,,
2009-04-01,872.74,5.78,11.17,20.26,18.7,0.22,127.55905511811024,25.22421524663677,10.288513881328255,88.18511119245592,,,,,,,,
2009-05-01,923.26,5.56,11.9,20.89,18.94,0.16,-3.806228373702433,6.535362578334829,3.1095755182625813,-1.4842260040429975,,,,,,,,
2009-06-01,920.82,5.87,10.43,23.77,20.71,0.13,5.5755395683453335,-12.352941176470592,13.786500718046907,8.332394959941949,,,,,,,,
2009-07-01,990.22,7.74,11.93,23.52,21.45,0.17,31.856899488926746,14.381591562799617,-1.051745898190997,20.80772085910044,,,,,,,,
2009-08-01,1019.52,7.35,12.37,24.65,21.2,0.19,-5.038759689922488,3.6881810561609347,4.804421768707479,-1.733881323073299,,,,,,,,
2009-09-01,1054.91,6.97,14.7,25.72,20.2,0.14,-5.170068027210883,18.835893290218273,4.340770791075052,-1.9767747212559597,,,,,,,,
