Date,EUR,GBP,JPY
1998-12-14,0.846806,0.593014,116.6
1998-12-15,0.849082,0.595344,115.92
1998-12-16,0.850526,0.596641,116.1
1998-12-17,0.848249,0.594495,115.145
1998-12-18,0.850146,0.594477,116.225
1998-12-19,0.848608,0.593824,115.675
1998-12-20,0.850724,0.594336,115.44
1998-12-21,0.854822,0.595114,116.93
1998-12-22,0.854306,0.595877,116.065
1998-12-23,0.857708,0.597318,116.13
1998-12-24,0.859177,0.597764,116.04
1998-12-25,0.859177,0.597764,116.3
1998-12-26,0.858544,0.597728,116.275
1998-12-27,0.859057,0.597443,116.16
1998-12-28,0.85554,0.595984,115.415
1998-12-29,0.853847,0.597496,115.17
1998-12-30,0.85678,0.602736,113.65
1998-12-31,0.85678,0.608588,113.265
1999-01-01,0.85678,0.61106,113.45
1999-01-02,0.853134,0.603191,113.315
1999-01-03,0.847062,0.602628,113.48
1999-01-04,0.847494,0.604011,111.29
1999-01-05,0.85168,0.603719,112.35
1999-01-06,0.857082,0.605474,111.14
1999-01-07,0.858406,0.608874,111.44
1999-01-08,0.863894,0.609515,110.85
1999-01-09,0.864304,0.609756,110.36
1999-01-10,0.864192,0.609496,109.46
1999-01-11,0.869414,0.613666,112.12
1999-01-12,0.855358,0.606502,112.365
1999-01-13,0.857817,0.605932,113.655
1999-01-14,0.857449,0.603409,112.88
1999-01-15,0.865202,0.605896,114.375
1999-01-16,0.864342,0.606281,114.25
1999-01-17,0.862404,0.60487,114.33
1999-01-18,0.861734,0.603902,113.92
1999-01-19,0.864006,0.605739,113.47
1999-01-20,0.863782,0.606888,112.88
1999-01-21,0.861586,0.605345,113.715
1999-01-22,0.863372,0.604522,114.57
1999-01-23,0.863372,0.604193,114.67
1999-01-24,0.862776,0.6031,114.33
1999-01-25,0.864118,0.602482,113.66
1999-01-26,0.868206,0.604814,114.455
1999-01-27,0.87604,0.607018,115.685
1999-01-28,0.878079,0.607386,116.205
1999-01-29,0.88005,0.60807,116.245
1999-01-30,0.8747,0.60709,115.8975
1999-01-31,0.881135,0.608643,115.4
1999-02-01,0.883216,0.60781,113.05
1999-02-02,0.882028,0.610818,112.235
1999-02-03,0.886368,0.610799,113.335
1999-02-04,0.884212,0.609106,112.885
1999-02-05,0.887076,0.616942,113.175
1999-02-06,0.886564,0.617846,113.035
1999-02-07,0.889244,0.612407,113.705
1999-02-08,0.883509,0.610072,114.615
1999-02-09,0.883197,0.612952,115.14
1999-02-10,0.883704,0.615802,114.185
1999-02-11,0.889324,0.615176,114.405
1999-02-12,0.884604,0.612238,114.275
1999-02-13,0.885112,0.612258,114.035
1999-02-14,0.889442,0.613252,115.055
1999-02-15,0.893934,0.613196,117.795
1999-02-16,0.890036,0.611284,118.635
1999-02-17,0.889482,0.611527,119.645
1999-02-18,0.895055,0.612407,120.08
1999-02-19,0.905346,0.616314,121.175
1999-02-20,0.90629,0.616428,120.975
1999-02-21,0.907853,0.616922,121.56
1999-02-22,0.909711,0.618659,120.99
1999-02-23,0.90996,0.623383,121.43
1999-02-24,0.906084,0.62422,120.415
1999-02-25,0.908224,0.624493,119.46
1999-02-26,0.907112,0.625215,119.15
1999-02-27,0.905797,0.625136,119.225
1999-02-28,0.910291,0.622898,119.285
1999-03-01,0.918484,0.62135,120.445
1999-03-02,0.91638,0.618544,121.265
1999-03-03,0.92115,0.621272,123.105
1999-03-04,0.922978,0.621658,122.865
1999-03-05,0.922978,0.623412,122.745
1999-03-06,0.92366,0.62352,122.775
1999-03-07,0.918147,0.622026,121.785
1999-03-08,0.919329,0.621253,121.435
1999-03-09,0.913159,0.616105,120.32
1999-03-10,0.917432,0.61495,120.145
1999-03-11,0.914704,0.61177,119.645
1999-03-12,0.91701,0.61362,118.83
1999-03-13,0.917432,0.613308,119.1125
1999-03-14,0.913868,0.615346,118.085
1999-03-15,0.919582,0.6162,117.87
1999-03-16,0.91054,0.614402,118.595
1999-03-17,0.908059,0.613723,118.17
1999-03-18,0.915122,0.614194,117.245
1999-03-19,0.91781,0.613864,117.565
1999-03-20,0.918232,0.614156,117.255
1999-03-21,0.91916,0.614534,117.745
1999-03-22,0.91781,0.614826,118.38
1999-03-23,0.915332,0.610575,117.585
1999-03-24,0.9184,0.611565,118.085
1999-03-25,0.924172,0.616162,119.24
1999-03-26,0.92844,0.616143,120.315
1999-03-27,0.930125,0.616219,120.395
1999-03-28,0.930492,0.617512,120.09
1999-03-29,0.931966,0.619156,120.2
1999-03-30,0.931402,0.620155,119.15
1999-03-31,0.928462,0.621253,119.365
1999-04-01,0.928032,0.623539,120.57
1999-04-02,0.923318,0.623752,120.55
1999-04-03,0.926484,0.623616,120.615
1999-04-04,0.929757,0.623461,121.47
1999-04-05,0.931836,0.628773,121.145
1999-04-06,0.926484,0.627058,121.075
1999-04-07,0.925198,0.623286,120.77
1999-04-08,0.927515,0.62282,121.12
1999-04-09,0.923574,0.622074,120.92
1999-04-10,0.924556,0.621794,120.725
1999-04-11,0.921786,0.618965,120.055
1999-04-12,0.926354,0.619368,120.415
1999-04-13,0.925626,0.61797,119.125
1999-04-14,0.926913,0.61979,118.92
1999-04-15,0.936461,0.62135,118.205
1999-04-16,0.934448,0.619867,117.865
1999-04-17,0.934972,0.619867,117.855
1999-04-18,0.939629,0.618754,118.04
1999-04-19,0.938658,0.618984,118.025
1999-04-20,0.942463,0.622064,119.16
1999-04-21,0.942774,0.622296,119.945
1999-04-22,0.939629,0.618716,119.485
1999-04-23,0.942418,0.618926,119.205
1999-04-24,0.942418,0.619387,119.215
1999-04-25,0.942196,0.619387,118.955
1999-04-26,0.940247,0.619906,119.7
1999-04-27,0.937164,0.617914,119.115
1999-04-28,0.942552,0.619714,119.055
1999-04-29,0.943842,0.620559,119.58
1999-04-30,0.945046,0.621524,119.475
1999-05-01,0.946029,0.621292,119.455
1999-05-02,0.944554,0.620732,119.765
1999-05-03,0.945046,0.620174,120.915
1999-05-04,0.937822,0.613723,120.875
1999-05-05,0.925733,0.610724,120.655
1999-05-06,0.926698,0.611976,120.63
1999-05-07,0.929454,0.613686,120.755
1999-05-08,0.929714,0.613629,120.9225
1999-05-09,0.931186,0.614572,120.815
1999-05-10,0.92993,0.616466,120.935
1999-05-11,0.937734,0.617608,120.88
1999-05-12,0.939452,0.617646,121.58
1999-05-13,0.937339,0.618296,122.165
1999-05-14,0.937252,0.617837,122.725
1999-05-15,0.938218,0.61738,122.9625
1999-05-16,0.937427,0.61776,123.185
1999-05-17,0.935498,0.616846,123.005
1999-05-18,0.939629,0.61797,124.22
1999-05-19,0.939452,0.620098,124.28
1999-05-20,0.944064,0.622568,123.915
1999-05-21,0.945224,0.624025,124.025
1999-05-22,0.945694,0.624493,124.1275
1999-05-23,0.945403,0.625117,123.83
1999-05-24,0.941354,0.624786,122.735
1999-05-25,0.947284,0.624434,121.985
1999-05-26,0.956526,0.626861,122.35
1999-05-27,0.956023,0.624708,120.79
1999-05-28,0.958589,0.62418,121.405
1999-05-29,0.957076,0.624103,121.735
1999-05-30,0.956068,0.62383,121.495
1999-05-31,0.958498,0.623616,121.07
1999-06-01,0.964646,0.62079,120.95
1999-06-02,0.964646,0.62253,121.52
1999-06-03,0.969932,0.621948,121.675
1999-06-04,0.963809,0.621002,122.195
1999-06-05,0.963392,0.621156,122.375
1999-06-06,0.971487,0.622296,120.96
1999-06-07,0.962603,0.623908,121.24
1999-06-08,0.955932,0.623558,119.275
1999-06-09,0.954426,0.62421,118.885
1999-06-10,0.952426,0.621292,118.455
1999-06-11,0.951158,0.618448,117.925
1999-06-12,0.952018,0.619195,118.07
1999-06-13,0.956709,0.620174,120.39
1999-06-14,0.961538,0.624942,120.415
1999-06-15,0.96609,0.62907,120.365
1999-06-16,0.96768,0.628003,119.93
1999-06-17,0.96857,0.627471,119.675
1999-06-18,0.960846,0.626154,120.515
1999-06-19,0.961585,0.62639,120.575
1999-06-20,0.965484,0.628378,122.22
1999-06-21,0.96796,0.629386,121.83
1999-06-22,0.969603,0.632591,122.045
1999-06-23,0.96679,0.633182,121.98
1999-06-24,0.956892,0.629366,121.54
1999-06-25,0.958452,0.630378,121.445
1999-06-26,0.959348,0.630865,121.4475
1999-06-27,0.961908,0.631752,121.215
1999-06-28,0.966137,0.632371,121.065
1999-06-29,0.968288,0.63476,120.915
1999-06-30,0.967212,0.633574,120.87
1999-07-01,0.976992,0.634417,121.06
1999-07-02,0.975848,0.633112,120.97
1999-07-03,0.97561,0.633914,121.025
1999-07-04,0.977374,0.634276,122.4
1999-07-05,0.978618,0.637105,122.105
1999-07-06,0.977278,0.640882,122.115
1999-07-07,0.981402,0.642054,122.535
1999-07-08,0.980392,0.643998,122.54
1999-07-09,0.980344,0.645682,122.255
1999-07-10,0.981595,0.645349,122.405
1999-07-11,0.986194,0.644081,122.205
1999-07-12,0.983623,0.642591,121.6
1999-07-13,0.982946,0.641787,120.935
1999-07-14,0.978426,0.638325,120.585
1999-07-15,0.980008,0.638162,120.835
1999-07-16,0.980344,0.639488,120.805
1999-07-17,0.97948,0.639488,120.975
1999-07-18,0.985513,0.64154,119.96
1999-07-19,0.963623,0.635586,118.39
1999-07-20,0.955704,0.635668,118.905
1999-07-21,0.952154,0.632511,117.88
1999-07-22,0.952064,0.632092,116.54
1999-07-23,0.949712,0.633492,116.705
1999-07-24,0.949352,0.633614,116.795
1999-07-25,0.938879,0.629248,116.405
1999-07-26,0.940336,0.628634,116.52
1999-07-27,0.941531,0.628634,116.045
1999-07-28,0.93576,0.62422,115.395
1999-07-29,0.934886,0.617322,115.17
1999-07-30,0.933576,0.616694,114.555
1999-07-31,0.933228,0.616618,114.555
1999-08-01,0.937427,0.6182,114.31
1999-08-02,0.93835,0.618716,115.295
1999-08-03,0.928548,0.6162,114.655
1999-08-04,0.926913,0.618104,114.32
1999-08-05,0.930708,0.618908,114.565
1999-08-06,0.934404,0.621736,114.84
1999-08-07,0.93301,0.621524,115.145
1999-08-08,0.934972,0.622878,115.28
1999-08-09,0.931316,0.619809,114.78
1999-08-10,0.935935,0.620347,115.02
1999-08-11,0.939982,0.621698,115.78
1999-08-12,0.937471,0.620501,114.935
1999-08-13,0.94594,0.623247,115.76
1999-08-14,0.945984,0.622898,115.82
1999-08-15,0.945716,0.623442,114.845
1999-08-16,0.95048,0.62543,114.515
1999-08-17,0.949307,0.62313,113.07
1999-08-18,0.949578,0.62383,111.47
1999-08-19,0.937514,0.617876,111.565
1999-08-20,0.936724,0.619138,111.245
1999-08-21,0.937164,0.619138,111.285
1999-08-22,0.940468,0.619886,111.125
1999-08-23,0.951746,0.626096,111.75
1999-08-24,0.957121,0.629426,111.1
1999-08-25,0.957442,0.629664,111.33
1999-08-26,0.956297,0.629961,111.58
1999-08-27,0.948924,0.629703,111.455
1999-08-28,0.954244,0.629703,111.375
1999-08-29,0.956343,0.629544,111.045
1999-08-30,0.948452,0.623694,109.64
1999-08-31,0.942463,0.621504,109.38
1999-09-01,0.93769,0.622278,109.08
1999-09-02,0.935848,0.621794,109.88
1999-09-03,0.942285,0.62383,110.05
1999-09-04,0.945403,0.622801,109.6575
1999-09-05,0.943797,0.623364,109.61
1999-09-06,0.946432,0.622986,110.85
1999-09-07,0.943218,0.619512,110.94
1999-09-08,0.943975,0.615555,108.87
1999-09-09,0.950525,0.613817,109.155
1999-09-10,0.964506,0.61778,108.85
1999-09-11,0.965204,0.617265,108.905
1999-09-12,0.964925,0.619578,106.78
1999-09-13,0.964786,0.623053,106.275
1999-09-14,0.96567,0.622626,104.37
1999-09-15,0.961631,0.61797,104.87
1999-09-16,0.96214,0.617227,106.655
1999-09-17,0.959371,0.615954,107.175
1999-09-18,0.9602,0.616352,107.695
1999-09-19,0.960108,0.616371,107.68
1999-09-20,0.959739,0.614232,104.73
1999-09-21,0.951746,0.611902,104.295
1999-09-22,0.957442,0.612276,104.07
1999-09-23,0.954608,0.608532,104.465
1999-09-24,0.958727,0.60855,103.915
1999-09-25,0.958314,0.609506,105.335
1999-09-26,0.957258,0.607736,105.185
1999-09-27,0.954062,0.606649,106.205
1999-09-28,0.947642,0.607755,106.8325
1999-09-29,0.938658,0.607441,105.94
1999-09-30,0.932401,0.60573,105.5
1999-10-01,0.933032,0.60573,105.5
1999-10-02,0.933032,0.604321,105.055
1999-10-03,0.932966,0.603792,105.93
1999-10-04,0.935235,0.604796,106.58
1999-10-05,0.932097,0.604047,107.44
1999-10-06,0.933402,0.604814,107.67
1999-10-07,0.937427,0.605547,107.53
1999-10-08,0.940512,0.604896,107.375
1999-10-09,0.94122,0.605602,107.445
1999-10-10,0.940512,0.604924,106.765
1999-10-11,0.937514,0.604632,106.33
1999-10-12,0.928376,0.604248,106.8375
1999-10-13,0.927515,0.603756,107.015
1999-10-14,0.920386,0.599952,105.78
1999-10-15,0.918484,0.599772,105.3775
1999-10-16,0.917642,0.599188,105.355
1999-10-17,0.920218,0.599036,105.14
1999-10-18,0.924172,0.59857,105.5
1999-10-19,0.927472,0.59952,106.22
1999-10-20,0.927601,0.59952,106.085
1999-10-21,0.927687,0.597693,105.6
1999-10-22,0.92885,0.606134,105.88
1999-10-23,0.934798,0.60423,105.815
1999-10-24,0.936461,0.602174,105.56
1999-10-25,0.940247,0.603154,104.785
1999-10-26,0.945672,0.605272,104.17
1999-10-27,0.950977,0.60931,104.275
1999-10-28,0.951248,0.610016,104.86
1999-10-29,0.94264,0.617094,103.885
1999-10-30,0.947374,0.620656,104.115
1999-10-31,0.948047,0.60733,104.18
1999-11-01,0.950842,0.607386,104.55
1999-11-02,0.952381,0.606888,104.065
1999-11-03,0.953789,0.608643,104.75
1999-11-04,0.962232,0.615916,105.37
1999-11-05,0.962232,0.615916,105.37
1999-11-06,0.957304,0.616362,106.25
1999-11-07,0.960892,0.617056,106.045
1999-11-08,0.961123,0.616447,105.14
1999-11-09,0.960753,0.616124,104.815
1999-11-10,0.9602,0.615991,105.0
1999-11-11,0.965018,0.618276,104.9
1999-11-12,0.969227,0.619004,105.41
1999-11-13,0.968453,0.61931,105.27
1999-11-14,0.969556,0.618296,104.88
1999-11-15,0.967399,0.616447,105.67
1999-11-16,0.960846,0.61546,105.505
1999-11-17,0.961585,0.616295,105.74
1999-11-18,0.970168,0.618295,106.075
1999-11-19,0.971581,0.617742,106.405
1999-11-20,0.970544,0.617532,106.355
1999-11-21,0.969415,0.617036,105.7
1999-11-22,0.969462,0.615744,104.435
1999-11-23,0.977231,0.619042,104.525
1999-11-24,0.98097,0.620116,104.375
1999-11-25,0.986194,0.620656,103.95
1999-11-26,0.983042,0.623111,101.825
1999-11-27,0.984786,0.622704,102.525
1999-11-28,0.988876,0.623674,102.295
1999-11-29,0.991326,0.62541,102.055
1999-11-30,0.99054,0.625156,102.31
1999-12-01,0.993937,0.625352,102.535
1999-12-02,0.998353,0.624668,102.44
1999-12-03,0.997506,0.62461,102.8
1999-12-04,0.997258,0.624356,102.675
1999-12-05,0.985076,0.621041,102.4
1999-12-06,0.977804,0.615802,102.765
1999-12-07,0.97561,0.614855,102.7825
1999-12-08,0.978904,0.615498,102.93
1999-12-09,0.985125,0.616086,102.39
1999-12-10,0.986534,0.616447,102.3
1999-12-11,0.986728,0.616628,102.4
1999-12-12,0.987459,0.616029,102.65
1999-12-13,0.993789,0.618965,103.325
1999-12-14,0.996264,0.622432,103.545
1999-12-15,0.985562,0.619636,102.97
1999-12-16,0.978618,0.620347,103.07
1999-12-17,0.99231,0.623072,103.24
1999-12-18,0.991719,0.622646,103.14
1999-12-19,0.99167,0.622394,102.885
1999-12-20,0.990344,0.621234,102.17
1999-12-21,0.991818,0.620886,101.69
1999-12-22,0.99059,0.62106,101.62
1999-12-23,0.98668,0.61819,102.77
1999-12-24,0.986291,0.618028,102.915
1999-12-25,0.987167,0.619004,102.865
1999-12-26,0.987118,0.6191,102.51
1999-12-27,0.987118,0.6191,102.51
1999-12-28,0.993167,0.619295,102.3505
1999-12-29,0.99559,0.618422,102.179
1999-12-30,0.99559,0.618422,102.179
1999-12-31,0.992556,0.618009,102.26
2000-01-01,0.994382,0.61841,102.185
2000-01-02,0.99453,0.61841,102.15
2000-01-03,0.97484,0.610862,101.635
2000-01-04,0.970111,0.611358,103.2815
2000-01-05,0.968828,0.609092,104.29
2000-01-06,0.969199,0.607298,105.241
2000-01-07,0.971558,0.61038,105.328
2000-01-08,0.97111,0.609942,105.225
2000-01-09,0.971581,0.609756,105.102
2000-01-10,0.975182,0.611021,105.173
2000-01-11,0.967717,0.606712,106.046
2000-01-12,0.970168,0.606894,105.928
2000-01-13,0.975001,0.607342,106.102
2000-01-14,0.985824,0.611718,105.7605
2000-01-15,0.986193,0.611434,106.03
2000-01-16,0.986023,0.611494,105.866
2000-01-17,0.98865,0.612578,104.852
2000-01-18,0.986928,0.610713,105.704
2000-01-19,0.987737,0.608213,105.359
2000-01-20,0.982893,0.60443,105.29
2000-01-21,0.990934,0.606318,104.8
2000-01-22,0.990934,0.606318,104.8
2000-01-23,0.990934,0.606318,105.246
2000-01-24,0.993463,0.60551,105.67
2000-01-25,0.998642,0.607899,106.006
2000-01-26,0.998173,0.610114,105.688
2000-01-27,1.01189,0.610113,105.148
2000-01-28,1.02376,0.617512,107.1275
2000-01-29,1.023435,0.617512,107.065
2000-01-30,1.023295,0.617532,107.074
2000-01-31,1.030555,0.619004,107.41
2000-02-01,1.028785,0.619022,107.789
2000-02-02,1.02439,0.621858,108.2635
2000-02-03,1.009645,0.625906,107.6395
2000-02-04,1.01772,0.628354,107.171
2000-02-05,1.01621,0.628338,107.365
2000-02-06,1.01618,0.628536,107.23
2000-02-07,1.02011,0.626104,108.6805
2000-02-08,1.013735,0.62024,109.5
2000-02-09,1.00681,0.618473,109.5
2000-02-10,1.015585,0.621608,109.225
2000-02-11,1.011995,0.627215,108.8075
2000-02-12,1.011995,0.627215,108.905
2000-02-13,1.013765,0.62753,108.9095
2000-02-14,1.02066,0.630022,108.8835
2000-02-15,1.01883,0.626456,109.0725
2000-02-16,1.01388,0.621906,109.3815
2000-02-17,1.01218,0.621792,110.6605
2000-02-18,1.01487,0.62422,111.0105
2000-02-19,1.014145,0.62422,111.05
2000-02-20,1.0153,0.624025,110.911
2000-02-21,1.01271,0.62502,111.3475
2000-02-22,0.99673,0.620059,110.862
2000-02-23,0.996894,0.623558,111.25
2000-02-24,1.007,0.624844,111.228
2000-02-25,1.02606,0.627038,110.232
2000-02-26,1.02606,0.627038,110.295
2000-02-27,1.02608,0.627192,110.329
2000-02-28,1.028755,0.6269,109.47
2000-02-29,1.036305,0.633456,110.2
2000-03-01,1.0278,0.630328,107.129
2000-03-02,1.03668,0.634357,107.903
2000-03-03,1.04222,0.634116,107.718
2000-03-04,1.041175,0.634116,107.925
2000-03-05,1.04345,0.633886,107.87
2000-03-06,1.04277,0.635409,107.4625
2000-03-07,1.042435,0.633042,106.1515
2000-03-08,1.04047,0.632419,106.1515
2000-03-09,1.034805,0.632359,106.658
2000-03-10,1.037455,0.63465,106.231
2000-03-11,1.037455,0.633412,106.325
2000-03-12,1.03888,0.634112,106.324
2000-03-13,1.03701,0.63292,105.6435
2000-03-14,1.03336,0.634148,105.172
2000-03-15,1.03279,0.635635,105.172
2000-03-16,1.02928,0.63458,105.5445
2000-03-17,1.02886,0.635022,106.74
2000-03-18,1.02886,0.635022,106.74
2000-03-19,1.02813,0.63472,106.873
2000-03-20,1.027395,0.637194,106.386
2000-03-21,1.036815,0.635768,106.943
2000-03-22,1.040955,0.633634,107.0065
2000-03-23,1.029305,0.630004,107.383
2000-03-24,1.023015,0.626762,107.383
2000-03-25,1.023015,0.627156,107.383
2000-03-26,1.02354,0.627156,106.965
2000-03-27,1.035735,0.630116,106.7415
2000-03-28,1.04011,0.629315,105.863
2000-03-29,1.05184,0.626698,105.6205
2000-03-30,1.04038,0.626408,105.487
2000-03-31,1.046955,0.62816,102.33
2000-04-01,1.04641,0.62816,102.98
2000-04-02,1.04598,0.62816,103.05
2000-04-03,1.044225,0.625962,104.863
2000-04-04,1.039225,0.625962,104.933
2000-04-05,1.03766,0.631428,104.9075
2000-04-06,1.04336,0.632711,104.729
2000-04-07,1.04767,0.633192,105.48
2000-04-08,1.04767,0.633192,105.345
2000-04-09,1.04677,0.633192,105.419
2000-04-10,1.039185,0.631076,106.43
2000-04-11,1.0426,0.630577,106.992
2000-04-12,1.043545,0.629608,105.7905
2000-04-13,1.04754,0.629584,105.791
2000-04-14,1.040875,0.629644,104.804
2000-04-15,1.04004,0.629644,104.99
2000-04-16,1.04015,0.630418,104.5465
2000-04-17,1.04989,0.632491,104.456
2000-04-18,1.055995,0.633312,104.746
2000-04-19,1.062845,0.632036,104.83
2000-04-20,1.06542,0.633012,105.72
2000-04-21,1.065655,0.63385,105.831
2000-04-22,1.06468,0.633198,105.6715
2000-04-23,1.063515,0.633104,105.4285
2000-04-24,1.065565,0.633531,105.783
2000-04-25,1.085805,0.632439,105.914
2000-04-26,1.082615,0.634598,106.282
2000-04-27,1.09947,0.63586,106.377
2000-04-28,1.09727,0.64433,108.139
2000-04-29,1.09655,0.64433,108.15
2000-04-30,1.09721,0.644126,107.9135
2000-05-01,1.09201,0.643994,108.789
2000-05-02,1.10045,0.641096,108.51
2000-05-03,1.11717,0.64018,109.0855
2000-05-04,1.12308,0.64871,108.118
2000-05-05,1.1138,0.654424,108.523
2000-05-06,1.11414,0.653232,108.905
2000-05-07,1.114705,0.654339,108.559
2000-05-08,1.11294,0.652622,109.076
2000-05-09,1.10199,0.653044,109.2225
2000-05-10,1.10273,0.661814,109.524
2000-05-11,1.109285,0.664504,108.55
2000-05-12,1.087905,0.659022,108.55
2000-05-13,1.08737,0.657549,108.475
2000-05-14,1.08802,0.657864,108.491
2000-05-15,1.09727,0.663782,109.458
2000-05-16,1.1086,0.66942,109.578
2000-05-17,1.11796,0.669129,109.5
2000-05-18,1.11887,0.674386,108.582
2000-05-19,1.11216,0.671802,106.932
2000-05-20,1.114765,0.672722,106.98
2000-05-21,1.11567,0.672472,107.0365
2000-05-22,1.10768,0.669452,107.034
2000-05-23,1.1029,0.676832,106.53
2000-05-24,1.10418,0.677278,107.88
2000-05-25,1.096435,0.67968,107.88
2000-05-26,1.07408,0.670434,107.88
2000-05-27,1.069345,0.670016,107.88
2000-05-28,1.066495,0.670016,107.88
2000-05-29,1.07894,0.670156,107.88
2000-05-30,1.07556,0.66857,107.88
2000-05-31,1.066765,0.666334,107.88
2000-06-01,1.07339,0.669272,107.88
2000-06-02,1.059475,0.663002,107.88
2000-06-03,1.05602,0.661485,107.88
2000-06-04,1.05704,0.662822,107.88
2000-06-05,1.054615,0.658266,107.88
2000-06-06,1.048105,0.654208,107.88
2000-06-07,1.039715,0.656776,107.88
2000-06-08,1.045315,0.662278,107.88
2000-06-09,1.0492,0.662717,107.88
2000-06-10,1.048825,0.66291,107.88
2000-06-11,1.04877,0.66269,107.88
2000-06-12,1.049375,0.661222,106.83
2000-06-13,1.04101,0.66279,106.981
2000-06-14,1.043895,0.666926,106.674
2000-06-15,1.048385,0.660712,106.605
2000-06-16,1.03535,0.660184,106.1935
2000-06-17,1.03611,0.659152,106.545
2000-06-18,1.037675,0.660186,106.484
2000-06-19,1.04412,0.661363,105.747
2000-06-20,1.04535,0.658595,105.501
2000-06-21,1.05729,0.666847,105.616
2000-06-22,1.06702,0.660506,104.331
2000-06-23,1.068155,0.664973,104.659
2000-06-24,1.068205,0.665204,104.97
2000-06-25,1.068035,0.665181,105.23
2000-06-26,1.067305,0.667882,105.668
2000-06-27,1.05708,0.664214,105.3645
2000-06-28,1.060695,0.661288,105.51
2000-06-29,1.050785,0.658458,105.2045
2000-06-30,1.04883,0.659196,105.979
2000-07-01,1.04883,0.659196,105.979
2000-07-02,1.050375,0.659304,105.979
2000-07-03,1.05166,0.660834,105.655
2000-07-04,1.050805,0.659922,106.0995
2000-07-05,1.049725,0.66288,107.088
2000-07-06,1.05166,0.663317,107.463
2000-07-07,1.055695,0.660816,107.921
2000-07-08,1.053795,0.660611,107.94
2000-07-09,1.055305,0.660572,107.81
2000-07-10,1.04663,0.660618,107.0735
2000-07-11,1.049545,0.659364,107.16
2000-07-12,1.06124,0.663535,108.2795
2000-07-13,1.066895,0.665409,108.2305
2000-07-14,1.06646,0.667062,107.85
2000-07-15,1.06661,0.666667,107.85
2000-07-16,1.065875,0.666349,107.8535
2000-07-17,1.068095,0.669129,108.179
2000-07-18,1.0798,0.667918,108.319
2000-07-19,1.081735,0.66777,108.297
2000-07-20,1.071615,0.661013,107.612
2000-07-21,1.06698,0.658024,108.909
2000-07-22,1.068315,0.659196,109.045
2000-07-23,1.06742,0.658978,108.828
2000-07-24,1.071955,0.659822,108.815
2000-07-25,1.06593,0.659752,109.1735
2000-07-26,1.0615,0.659644,109.238
2000-07-27,1.072095,0.66051,109.244
2000-07-28,1.082645,0.665062,109.586
2000-07-29,1.083015,0.665358,109.605
2000-07-30,1.082275,0.665336,109.551
2000-07-31,1.07846,0.66701,109.353
2000-08-01,1.093995,0.670212,109.294
2000-08-02,1.094615,0.669537,109.009
2000-08-03,1.103135,0.668592,108.388
2000-08-04,1.10215,0.664522,108.6
2000-08-05,1.102235,0.664364,108.625
2000-08-06,1.10193,0.664694,108.5935
2000-08-07,1.10063,0.661594,109.054
2000-08-08,1.108835,0.664613,108.601
2000-08-09,1.11169,0.665682,107.877
2000-08-10,1.10115,0.668128,108.826
2000-08-11,1.107635,0.665801,108.6155
2000-08-12,1.107725,0.666112,108.575
2000-08-13,1.106585,0.665633,108.597
2000-08-14,1.104315,0.664704,109.486
2000-08-15,1.09517,0.66469,109.0885
2000-08-16,1.09286,0.666578,108.689
2000-08-17,1.09028,0.667084,108.5635
2000-08-18,1.10332,0.67159,108.481
2000-08-19,1.102415,0.671141,108.34
2000-08-20,1.102475,0.671254,108.355
2000-08-21,1.1092,0.672196,108.6475
2000-08-22,1.114765,0.674104,108.2495
2000-08-23,1.11149,0.67288,107.129
2000-08-24,1.10748,0.674868,106.892
2000-08-25,1.10896,0.679902,106.93
2000-08-26,1.107115,0.68055,106.85
2000-08-27,1.108215,0.68055,106.875
2000-08-28,1.110195,0.680134,106.469
2000-08-29,1.12051,0.686578,106.138
2000-08-30,1.11928,0.685129,106.45
2000-08-31,1.126065,0.689902,106.666
2000-09-01,1.11091,0.682902,105.938
2000-09-02,1.107785,0.68313,105.91
2000-09-03,1.11137,0.68306,105.924
2000-09-04,1.11315,0.685672,105.858
2000-09-05,1.122885,0.687349,105.828
2000-09-06,1.14841,0.69498,105.934
2000-09-07,1.1462,0.695556,105.072
2000-09-08,1.150315,0.704664,106.1375
2000-09-09,1.1536,0.707089,106.045
2000-09-10,1.1536,0.707089,106.046
2000-09-11,1.163555,0.711266,106.0525
2000-09-12,1.159575,0.711129,106.95
2000-09-13,1.16436,0.709758,107.1375
2000-09-14,1.15522,0.710548,107.545
2000-09-15,1.17086,0.715052,107.276
2000-09-16,1.172815,0.716204,107.105
2000-09-17,1.172815,0.716204,107.077
2000-09-18,1.171075,0.711846,106.925
2000-09-19,1.17473,0.709069,106.9685
2000-09-20,1.178515,0.708722,106.5505
2000-09-21,1.16518,0.69572,106.661
2000-09-22,1.138275,0.685871,107.997
2000-09-23,1.141225,0.687971,107.985
2000-09-24,1.141225,0.687971,108.0255
2000-09-25,1.14397,0.688584,107.722
2000-09-26,1.132825,0.68319,107.611
2000-09-27,1.132055,0.68292,107.37
2000-09-28,1.137205,0.68333,107.57
2000-09-29,1.137205,0.68333,107.57
2000-09-30,1.137205,0.68333,107.57
2000-10-01,1.132585,0.677802,108.22
2000-10-02,1.13776,0.68131,108.833
2000-10-03,1.137915,0.681664,108.69
2000-10-04,1.143445,0.685338,109.35
2000-10-05,1.139405,0.68582,108.925
